cliente_id,idade,estado_residencia,qtd_produtos_adquiridos,categoria_fidelidade
CLI-34818,20,Bahia (BA),3,Gold
CLI-89762,35,Rio de Janeiro (RJ),2,Silver
CLI-24956,52,Minas Gerais (MG),3,Gold
CLI-86452,31,Bahia (BA),2,Silver
CLI-40431,53,Rio de Janeiro (RJ),4,Gold
CLI-79255,41,Minas Gerais (MG),4,Gold
CLI-10573,37,Minas Gerais (MG),4,Gold
CLI-11670,36,São Paulo (SP),4,Gold
CLI-71104,42,Paraná (PR),1,Silver
CLI-63187,61,São Paulo (SP),4,Gold
CLI-38162,59,São Paulo (SP),2,Silver
CLI-36365,50,Rio de Janeiro (RJ),1,Silver
CLI-16364,39,Bahia (BA),2,Silver
CLI-80564,46,São Paulo (SP),4,Gold
CLI-51217,53,Minas Gerais (MG),4,Gold
CLI-66038,57,Paraná (PR),4,Gold
CLI-84736,48,São Paulo (SP),4,Gold
CLI-24785,24,Paraná (PR),3,Gold
CLI-73839,55,Minas Gerais (MG),2,Silver
CLI-29626,49,Rio de Janeiro (RJ),4,Gold
CLI-11537,36,Paraná (PR),3,Gold
CLI-96602,31,São Paulo (SP),2,Silver
CLI-37315,46,Bahia (BA),1,Silver
CLI-37015,54,Rio de Janeiro (RJ),1,Silver
CLI-10637,55,Paraná (PR),2,Silver
CLI-97090,22,São Paulo (SP),1,Silver
CLI-36507,19,Minas Gerais (MG),2,Silver
CLI-77779,44,Rio de Janeiro (RJ),3,Gold
CLI-70401,55,Bahia (BA),2,Silver
CLI-20426,38,Minas Gerais (MG),1,Silver
CLI-30448,22,Paraná (PR),1,Silver
CLI-32506,25,São Paulo (SP),4,Gold
CLI-58739,43,São Paulo (SP),4,Gold
CLI-42333,20,Minas Gerais (MG),3,Gold
CLI-45384,30,São Paulo (SP),1,Silver
CLI-59574,49,São Paulo (SP),4,Gold
CLI-27288,44,Minas Gerais (MG),3,Gold
CLI-19381,61,Bahia (BA),4,Gold
CLI-70155,27,Paraná (PR),2,Silver
CLI-21201,62,Minas Gerais (MG),1,Silver
CLI-90765,18,Bahia (BA),1,Silver
CLI-67115,49,Bahia (BA),4,Gold
CLI-47729,33,Rio de Janeiro (RJ),4,Gold
CLI-16229,28,Paraná (PR),3,Gold
CLI-23253,49,Minas Gerais (MG),4,Gold
CLI-85741,57,Bahia (BA),4,Gold
CLI-12241,19,Minas Gerais (MG),2,Silver
CLI-55894,25,São Paulo (SP),4,Gold
CLI-68055,28,Bahia (BA),3,Gold
CLI-73483,26,Rio de Janeiro (RJ),1,Silver
CLI-20298,46,Rio de Janeiro (RJ),1,Silver
CLI-28226,20,Paraná (PR),3,Gold
CLI-56738,33,São Paulo (SP),4,Gold
CLI-76144,20,Paraná (PR),3,Gold
CLI-72600,36,São Paulo (SP),4,Gold
CLI-16736,36,Paraná (PR),3,Gold
CLI-49084,39,Minas Gerais (MG),2,Silver
CLI-24913,40,Bahia (BA),3,Gold
CLI-45289,35,Rio de Janeiro (RJ),2,Silver
CLI-81829,36,Rio de Janeiro (RJ),3,Gold
CLI-58589,54,Minas Gerais (MG),1,Silver
CLI-10079,51,Minas Gerais (MG),2,Silver
CLI-96437,43,Bahia (BA),2,Silver
CLI-24792,62,Minas Gerais (MG),1,Silver
CLI-19313,47,Bahia (BA),2,Silver
CLI-27091,27,Paraná (PR),2,Silver
CLI-10732,53,Rio de Janeiro (RJ),4,Gold
CLI-71522,49,Rio de Janeiro (RJ),4,Gold
CLI-11606,39,Rio de Janeiro (RJ),2,Silver
CLI-76738,28,Rio de Janeiro (RJ),3,Gold
CLI-30614,54,Paraná (PR),1,Silver
CLI-30578,23,Rio de Janeiro (RJ),2,Silver
CLI-48251,28,Rio de Janeiro (RJ),3,Gold
CLI-42289,57,Bahia (BA),4,Gold
CLI-19542,38,São Paulo (SP),4,Gold
CLI-65299,49,Rio de Janeiro (RJ),4,Gold
CLI-14239,64,Rio de Janeiro (RJ),3,Gold
CLI-85871,50,Rio de Janeiro (RJ),1,Silver
CLI-29714,52,São Paulo (SP),4,Gold
CLI-38016,46,Rio de Janeiro (RJ),1,Silver
CLI-55883,57,Rio de Janeiro (RJ),4,Gold
CLI-94370,23,Minas Gerais (MG),2,Silver
CLI-94613,52,Bahia (BA),3,Gold
CLI-70502,27,Minas Gerais (MG),2,Silver
CLI-64978,54,Paraná (PR),1,Silver
CLI-34133,21,São Paulo (SP),4,Gold
CLI-72008,36,São Paulo (SP),4,Gold
CLI-20120,44,Paraná (PR),3,Gold
CLI-81080,60,Paraná (PR),3,Gold
CLI-48334,25,Minas Gerais (MG),4,Gold
CLI-35408,20,Minas Gerais (MG),3,Gold
CLI-94346,37,São Paulo (SP),4,Gold
CLI-34327,32,Paraná (PR),3,Gold
CLI-74295,48,São Paulo (SP),4,Gold
CLI-73813,40,São Paulo (SP),4,Gold
CLI-46293,62,Rio de Janeiro (RJ),1,Silver
CLI-24045,36,Paraná (PR),3,Gold
CLI-85753,42,Paraná (PR),1,Silver
CLI-41864,43,Bahia (BA),2,Silver
CLI-35362,47,Paraná (PR),2,Silver
CLI-77799,56,Rio de Janeiro (RJ),3,Gold
CLI-54521,18,Paraná (PR),1,Silver
CLI-77787,52,Rio de Janeiro (RJ),3,Gold
CLI-48866,37,São Paulo (SP),4,Gold
CLI-95226,40,Paraná (PR),3,Gold
CLI-62636,53,Paraná (PR),4,Gold
CLI-91920,24,São Paulo (SP),3,Gold
CLI-46501,24,São Paulo (SP),3,Gold
CLI-70136,47,Minas Gerais (MG),2,Silver
CLI-92421,44,Bahia (BA),3,Gold
CLI-23274,28,São Paulo (SP),3,Gold
CLI-77883,53,Rio de Janeiro (RJ),4,Gold
CLI-14326,60,São Paulo (SP),3,Gold
CLI-33861,64,Paraná (PR),3,Gold
CLI-21852,48,Minas Gerais (MG),3,Gold
CLI-13586,64,São Paulo (SP),3,Gold
CLI-41975,55,Paraná (PR),2,Silver
CLI-55570,33,Bahia (BA),4,Gold
CLI-56435,47,São Paulo (SP),4,Gold
CLI-31475,45,Paraná (PR),4,Gold
CLI-12181,55,Bahia (BA),2,Silver
CLI-40892,26,Bahia (BA),1,Silver
CLI-49125,33,Minas Gerais (MG),4,Gold
CLI-62626,19,Rio de Janeiro (RJ),2,Silver
CLI-22397,54,Paraná (PR),1,Silver
CLI-69383,34,São Paulo (SP),1,Silver
CLI-13126,20,Minas Gerais (MG),3,Gold
CLI-89341,32,Paraná (PR),3,Gold
CLI-18794,18,São Paulo (SP),1,Silver
CLI-19421,26,São Paulo (SP),1,Silver
CLI-76457,20,São Paulo (SP),3,Gold
CLI-21345,21,São Paulo (SP),4,Gold
CLI-75467,27,Bahia (BA),2,Silver
CLI-75226,59,São Paulo (SP),2,Silver
CLI-44281,33,Rio de Janeiro (RJ),4,Gold
CLI-64405,33,Rio de Janeiro (RJ),4,Gold
CLI-29642,55,Rio de Janeiro (RJ),2,Silver
CLI-73484,39,Paraná (PR),2,Silver
CLI-98076,59,Paraná (PR),2,Silver
CLI-56189,18,Rio de Janeiro (RJ),1,Silver
CLI-73773,51,Minas Gerais (MG),2,Silver
CLI-34203,25,Bahia (BA),4,Gold
CLI-77192,31,Bahia (BA),2,Silver
CLI-78455,55,São Paulo (SP),4,Gold
CLI-64432,27,Minas Gerais (MG),2,Silver
CLI-63304,45,Minas Gerais (MG),4,Gold
CLI-93490,20,São Paulo (SP),3,Gold
CLI-31911,57,Rio de Janeiro (RJ),4,Gold
CLI-22654,43,São Paulo (SP),4,Gold
CLI-67398,25,Minas Gerais (MG),4,Gold
CLI-56965,55,São Paulo (SP),4,Gold
CLI-73369,44,Bahia (BA),3,Gold
CLI-33060,38,Minas Gerais (MG),1,Silver
CLI-20687,21,São Paulo (SP),4,Gold
CLI-44064,62,Bahia (BA),1,Silver
CLI-29452,46,Bahia (BA),1,Silver
CLI-92115,58,Paraná (PR),1,Silver
CLI-80493,32,Rio de Janeiro (RJ),3,Gold
CLI-19308,24,Rio de Janeiro (RJ),3,Gold
CLI-72555,24,São Paulo (SP),3,Gold
CLI-45371,38,Minas Gerais (MG),1,Silver
CLI-35870,51,Minas Gerais (MG),2,Silver
CLI-55640,60,Minas Gerais (MG),3,Gold
CLI-59283,54,Bahia (BA),1,Silver
CLI-37743,37,Bahia (BA),4,Gold
CLI-38662,38,Paraná (PR),1,Silver
CLI-66220,46,Bahia (BA),1,Silver
CLI-89087,32,Rio de Janeiro (RJ),3,Gold
CLI-11339,38,Rio de Janeiro (RJ),1,Silver
CLI-12746,34,Paraná (PR),1,Silver
CLI-10474,41,Minas Gerais (MG),4,Gold
CLI-55116,22,Paraná (PR),1,Silver
CLI-54432,49,Paraná (PR),4,Gold
CLI-57567,20,Rio de Janeiro (RJ),3,Gold
CLI-95459,20,Paraná (PR),3,Gold
CLI-90931,36,Rio de Janeiro (RJ),3,Gold
CLI-33689,36,São Paulo (SP),4,Gold
CLI-98745,26,Bahia (BA),1,Silver
CLI-53844,35,Rio de Janeiro (RJ),2,Silver
CLI-87999,32,São Paulo (SP),3,Gold
CLI-91590,65,Rio de Janeiro (RJ),4,Gold
CLI-75497,23,Bahia (BA),2,Silver
CLI-65795,34,Minas Gerais (MG),1,Silver
CLI-76002,27,Rio de Janeiro (RJ),2,Silver
CLI-95391,31,Rio de Janeiro (RJ),2,Silver
CLI-22068,34,Rio de Janeiro (RJ),1,Silver
CLI-83109,25,São Paulo (SP),4,Gold
CLI-32328,19,Minas Gerais (MG),2,Silver
CLI-38883,19,Paraná (PR),2,Silver
CLI-80656,20,Paraná (PR),3,Gold
CLI-79172,38,Bahia (BA),1,Silver
CLI-25282,50,São Paulo (SP),4,Gold
CLI-99099,18,Paraná (PR),1,Silver
CLI-78813,57,Bahia (BA),4,Gold
CLI-36290,34,São Paulo (SP),1,Silver
CLI-85734,48,Rio de Janeiro (RJ),3,Gold
CLI-96683,21,Bahia (BA),4,Gold
CLI-44272,64,Rio de Janeiro (RJ),3,Gold
CLI-45293,63,São Paulo (SP),2,Silver
CLI-16876,28,Minas Gerais (MG),3,Gold
CLI-23815,33,Paraná (PR),4,Gold
CLI-85805,30,Paraná (PR),1,Silver
CLI-62802,21,São Paulo (SP),4,Gold
CLI-60482,52,Rio de Janeiro (RJ),3,Gold
CLI-55507,58,Bahia (BA),1,Silver
CLI-41172,45,Rio de Janeiro (RJ),4,Gold
CLI-59662,21,Rio de Janeiro (RJ),4,Gold
CLI-81132,65,Bahia (BA),4,Gold
CLI-37898,42,Rio de Janeiro (RJ),1,Silver
CLI-54838,62,Minas Gerais (MG),1,Silver
CLI-79674,27,São Paulo (SP),2,Silver
CLI-76692,46,São Paulo (SP),4,Gold
CLI-19013,48,Minas Gerais (MG),3,Gold
CLI-60347,58,Minas Gerais (MG),1,Silver
CLI-64315,50,Minas Gerais (MG),1,Silver
CLI-69531,32,Minas Gerais (MG),3,Gold
CLI-23165,47,Bahia (BA),2,Silver
CLI-51697,56,Minas Gerais (MG),3,Gold
CLI-66832,19,Rio de Janeiro (RJ),2,Silver
CLI-22676,29,Bahia (BA),4,Gold
CLI-28854,58,Bahia (BA),1,Silver
CLI-46083,33,Bahia (BA),4,Gold
CLI-67186,54,Minas Gerais (MG),1,Silver
CLI-24879,38,Paraná (PR),1,Silver
CLI-81100,61,Paraná (PR),4,Gold
CLI-96086,37,São Paulo (SP),4,Gold
CLI-72576,54,São Paulo (SP),4,Gold
CLI-96744,21,Rio de Janeiro (RJ),4,Gold
CLI-28846,65,Paraná (PR),4,Gold
CLI-74789,41,Bahia (BA),4,Gold
CLI-37689,18,Rio de Janeiro (RJ),1,Silver
CLI-78457,44,Minas Gerais (MG),3,Gold
CLI-78879,65,Minas Gerais (MG),4,Gold
CLI-22094,25,Bahia (BA),4,Gold
CLI-53563,29,Paraná (PR),4,Gold
CLI-21471,33,São Paulo (SP),4,Gold
CLI-80792,23,Rio de Janeiro (RJ),2,Silver
CLI-98071,61,Bahia (BA),4,Gold
CLI-57848,31,Minas Gerais (MG),2,Silver
CLI-82834,18,Rio de Janeiro (RJ),1,Silver
CLI-86470,58,Bahia (BA),1,Silver
CLI-58099,36,Bahia (BA),3,Gold
CLI-65766,48,Minas Gerais (MG),3,Gold
CLI-87725,37,Bahia (BA),4,Gold
CLI-26978,54,Minas Gerais (MG),1,Silver
CLI-91088,55,Bahia (BA),2,Silver
CLI-91563,54,Bahia (BA),1,Silver
CLI-82181,45,Minas Gerais (MG),4,Gold
CLI-82283,31,Minas Gerais (MG),2,Silver
CLI-76571,54,Bahia (BA),1,Silver
CLI-72635,22,Paraná (PR),1,Silver
CLI-20313,18,Minas Gerais (MG),1,Silver
CLI-68459,65,Paraná (PR),4,Gold
CLI-37296,23,Rio de Janeiro (RJ),2,Silver
CLI-34947,53,Bahia (BA),4,Gold
CLI-70843,41,Bahia (BA),4,Gold
CLI-93026,25,Minas Gerais (MG),4,Gold
CLI-79748,29,Bahia (BA),4,Gold
CLI-97787,44,Bahia (BA),3,Gold
CLI-12059,55,Paraná (PR),2,Silver
CLI-67355,33,Paraná (PR),4,Gold
CLI-12898,38,Minas Gerais (MG),1,Silver
CLI-16775,35,São Paulo (SP),4,Gold
CLI-66303,22,Paraná (PR),1,Silver
CLI-11452,25,Minas Gerais (MG),4,Gold
CLI-49742,43,Paraná (PR),2,Silver
CLI-75761,38,Minas Gerais (MG),1,Silver
CLI-90762,46,Bahia (BA),1,Silver
CLI-64879,60,Minas Gerais (MG),3,Gold
CLI-53645,63,São Paulo (SP),2,Silver
CLI-48625,56,Bahia (BA),3,Gold
CLI-61445,46,Paraná (PR),1,Silver
CLI-40611,33,Paraná (PR),4,Gold
CLI-10346,45,São Paulo (SP),4,Gold
CLI-79362,33,Paraná (PR),4,Gold
CLI-35290,42,Paraná (PR),1,Silver
CLI-65247,39,São Paulo (SP),4,Gold
CLI-19654,64,Rio de Janeiro (RJ),3,Gold
CLI-22005,31,Paraná (PR),2,Silver
CLI-99103,44,Rio de Janeiro (RJ),3,Gold
CLI-54076,53,São Paulo (SP),4,Gold
CLI-57110,50,São Paulo (SP),4,Gold
CLI-24887,25,Minas Gerais (MG),4,Gold
CLI-67023,62,Rio de Janeiro (RJ),1,Silver
CLI-83471,41,Rio de Janeiro (RJ),4,Gold
CLI-13949,33,Minas Gerais (MG),4,Gold
CLI-36043,56,Minas Gerais (MG),3,Gold
CLI-18463,49,São Paulo (SP),4,Gold
CLI-35685,40,Rio de Janeiro (RJ),3,Gold
CLI-42961,51,São Paulo (SP),4,Gold
CLI-72554,52,Paraná (PR),3,Gold
CLI-30334,65,Minas Gerais (MG),4,Gold
CLI-65801,59,Rio de Janeiro (RJ),2,Silver
CLI-32665,37,Minas Gerais (MG),4,Gold
CLI-53143,45,Bahia (BA),4,Gold
CLI-33153,43,Bahia (BA),2,Silver
CLI-83214,57,Bahia (BA),4,Gold
CLI-64439,36,Minas Gerais (MG),3,Gold
CLI-14776,18,Bahia (BA),1,Silver
CLI-64274,20,Bahia (BA),3,Gold
CLI-36519,25,Bahia (BA),4,Gold
CLI-44083,64,Paraná (PR),3,Gold
CLI-91191,52,Rio de Janeiro (RJ),3,Gold
CLI-16072,47,Minas Gerais (MG),2,Silver
CLI-85054,40,Rio de Janeiro (RJ),3,Gold
CLI-60895,52,Paraná (PR),3,Gold
CLI-10383,30,Minas Gerais (MG),1,Silver
CLI-58894,59,Rio de Janeiro (RJ),2,Silver
CLI-58778,20,Minas Gerais (MG),3,Gold
CLI-40258,52,Rio de Janeiro (RJ),3,Gold
CLI-89003,65,Minas Gerais (MG),4,Gold
CLI-36926,45,Minas Gerais (MG),4,Gold
CLI-72324,43,Bahia (BA),2,Silver
CLI-58920,51,Minas Gerais (MG),2,Silver
CLI-85785,65,Rio de Janeiro (RJ),4,Gold
CLI-69134,24,Paraná (PR),3,Gold
CLI-59779,62,Rio de Janeiro (RJ),1,Silver
CLI-64107,63,Paraná (PR),2,Silver
CLI-99341,43,Minas Gerais (MG),2,Silver
CLI-11031,61,São Paulo (SP),4,Gold
CLI-21985,56,Minas Gerais (MG),3,Gold
CLI-85783,62,Rio de Janeiro (RJ),1,Silver
CLI-46373,61,São Paulo (SP),4,Gold
CLI-20815,20,Rio de Janeiro (RJ),3,Gold
CLI-21369,51,Minas Gerais (MG),2,Silver
CLI-74930,47,Paraná (PR),2,Silver
CLI-13299,53,São Paulo (SP),4,Gold
CLI-40707,64,Rio de Janeiro (RJ),3,Gold
CLI-14815,41,Paraná (PR),4,Gold
CLI-27720,57,Rio de Janeiro (RJ),4,Gold
CLI-88281,64,São Paulo (SP),3,Gold
CLI-66077,26,Paraná (PR),1,Silver
CLI-42597,56,Paraná (PR),3,Gold
CLI-47019,51,São Paulo (SP),4,Gold
CLI-74689,22,Minas Gerais (MG),1,Silver
CLI-23622,23,São Paulo (SP),2,Silver
CLI-51652,20,Bahia (BA),3,Gold
CLI-44979,44,São Paulo (SP),4,Gold
CLI-85296,38,Rio de Janeiro (RJ),1,Silver
CLI-53697,57,Minas Gerais (MG),4,Gold
CLI-14730,42,Rio de Janeiro (RJ),1,Silver
CLI-81271,18,Bahia (BA),1,Silver
CLI-82278,52,Minas Gerais (MG),3,Gold
CLI-84852,64,São Paulo (SP),3,Gold
CLI-34984,42,São Paulo (SP),4,Gold
CLI-56845,42,Bahia (BA),1,Silver
CLI-81155,58,Bahia (BA),1,Silver
CLI-47536,64,Paraná (PR),3,Gold
CLI-45667,63,Rio de Janeiro (RJ),2,Silver
CLI-25765,46,São Paulo (SP),4,Gold
CLI-21289,50,Paraná (PR),1,Silver
CLI-92774,20,Rio de Janeiro (RJ),3,Gold
CLI-75957,28,São Paulo (SP),3,Gold
CLI-74040,29,Rio de Janeiro (RJ),4,Gold
CLI-85957,45,São Paulo (SP),4,Gold
CLI-71098,40,Bahia (BA),3,Gold
CLI-99889,36,Bahia (BA),3,Gold
CLI-69273,36,Bahia (BA),3,Gold
CLI-31885,18,Bahia (BA),1,Silver
CLI-35647,18,Paraná (PR),1,Silver
CLI-64929,38,Rio de Janeiro (RJ),1,Silver
CLI-58255,54,Bahia (BA),1,Silver
CLI-25607,26,Minas Gerais (MG),1,Silver
CLI-34089,27,Minas Gerais (MG),2,Silver
CLI-24701,56,São Paulo (SP),3,Gold
CLI-62118,52,Minas Gerais (MG),3,Gold
CLI-70029,29,Rio de Janeiro (RJ),4,Gold
CLI-55466,27,São Paulo (SP),2,Silver
CLI-41968,18,São Paulo (SP),1,Silver
CLI-59775,50,São Paulo (SP),4,Gold
CLI-60925,43,São Paulo (SP),4,Gold
CLI-68519,19,Rio de Janeiro (RJ),2,Silver
CLI-41638,40,Paraná (PR),3,Gold
CLI-50868,59,Rio de Janeiro (RJ),2,Silver
CLI-61531,21,Minas Gerais (MG),4,Gold
CLI-18800,19,São Paulo (SP),2,Silver
CLI-42120,26,Rio de Janeiro (RJ),1,Silver
CLI-45767,19,Bahia (BA),2,Silver
CLI-80288,63,São Paulo (SP),2,Silver
CLI-68512,33,São Paulo (SP),4,Gold
CLI-39321,34,Bahia (BA),1,Silver
CLI-63739,30,Rio de Janeiro (RJ),1,Silver
CLI-18478,44,Rio de Janeiro (RJ),3,Gold
CLI-16580,56,Rio de Janeiro (RJ),3,Gold
CLI-19419,63,Bahia (BA),2,Silver
CLI-81584,29,São Paulo (SP),4,Gold
CLI-90643,63,Rio de Janeiro (RJ),2,Silver
CLI-67900,32,Bahia (BA),3,Gold
CLI-37687,25,Minas Gerais (MG),4,Gold
CLI-65754,37,Rio de Janeiro (RJ),4,Gold
CLI-92529,54,Paraná (PR),1,Silver
CLI-33265,24,Rio de Janeiro (RJ),3,Gold
CLI-36593,23,Bahia (BA),2,Silver
CLI-55794,41,Minas Gerais (MG),4,Gold
CLI-57421,28,Bahia (BA),3,Gold
CLI-81682,18,São Paulo (SP),1,Silver
CLI-85586,44,Minas Gerais (MG),3,Gold
CLI-47919,37,Bahia (BA),4,Gold
CLI-76670,55,Minas Gerais (MG),2,Silver
CLI-72758,29,Bahia (BA),4,Gold
CLI-58295,51,Minas Gerais (MG),2,Silver
CLI-71304,30,Minas Gerais (MG),1,Silver
CLI-59217,62,Bahia (BA),1,Silver
CLI-18521,45,São Paulo (SP),4,Gold
CLI-33242,23,São Paulo (SP),2,Silver
CLI-88877,33,Rio de Janeiro (RJ),4,Gold
CLI-24751,60,Rio de Janeiro (RJ),3,Gold
CLI-18808,44,São Paulo (SP),4,Gold
CLI-66484,42,Minas Gerais (MG),1,Silver
CLI-46545,45,Minas Gerais (MG),4,Gold
CLI-86162,60,Rio de Janeiro (RJ),3,Gold
CLI-99791,18,Bahia (BA),1,Silver
CLI-73560,55,Bahia (BA),2,Silver
CLI-49777,19,Paraná (PR),2,Silver
CLI-54903,31,Bahia (BA),2,Silver
CLI-27908,24,São Paulo (SP),3,Gold
CLI-50481,39,Rio de Janeiro (RJ),2,Silver
CLI-34054,62,São Paulo (SP),1,Silver
CLI-30532,35,São Paulo (SP),4,Gold
CLI-86492,19,Bahia (BA),2,Silver
CLI-57836,32,São Paulo (SP),3,Gold
CLI-92951,39,Bahia (BA),2,Silver
CLI-63684,21,São Paulo (SP),4,Gold
CLI-16743,29,Rio de Janeiro (RJ),4,Gold
CLI-94265,20,Minas Gerais (MG),3,Gold
CLI-86542,55,Rio de Janeiro (RJ),2,Silver
CLI-16309,62,Bahia (BA),1,Silver
CLI-47347,59,São Paulo (SP),2,Silver
CLI-38829,47,São Paulo (SP),4,Gold
CLI-64724,36,Paraná (PR),3,Gold
CLI-23816,26,Bahia (BA),1,Silver
CLI-86839,50,Bahia (BA),1,Silver
CLI-45486,60,Bahia (BA),3,Gold
CLI-41483,61,Paraná (PR),4,Gold
CLI-81208,19,Rio de Janeiro (RJ),2,Silver
CLI-46797,21,São Paulo (SP),4,Gold
CLI-62548,43,Rio de Janeiro (RJ),2,Silver
CLI-12945,45,Minas Gerais (MG),4,Gold
CLI-13489,46,São Paulo (SP),4,Gold
CLI-13114,59,Minas Gerais (MG),2,Silver
CLI-48124,29,Rio de Janeiro (RJ),4,Gold
CLI-86483,38,Paraná (PR),1,Silver
CLI-75596,61,Rio de Janeiro (RJ),4,Gold
CLI-26790,55,São Paulo (SP),4,Gold
CLI-67127,30,Paraná (PR),1,Silver
CLI-86518,50,Minas Gerais (MG),1,Silver
CLI-56774,62,Paraná (PR),1,Silver
CLI-69692,25,Paraná (PR),4,Gold
CLI-60949,47,Paraná (PR),2,Silver
CLI-69294,51,Paraná (PR),2,Silver
CLI-33363,23,Paraná (PR),2,Silver
CLI-14380,24,São Paulo (SP),3,Gold
CLI-17691,19,Rio de Janeiro (RJ),2,Silver
CLI-11754,61,Rio de Janeiro (RJ),4,Gold
CLI-48787,55,São Paulo (SP),4,Gold
CLI-57809,21,São Paulo (SP),4,Gold
CLI-13980,30,São Paulo (SP),1,Silver
CLI-63752,56,Bahia (BA),3,Gold
CLI-77000,58,Rio de Janeiro (RJ),1,Silver
CLI-56679,51,Rio de Janeiro (RJ),2,Silver
CLI-56163,25,Minas Gerais (MG),4,Gold
CLI-61940,38,Bahia (BA),1,Silver
CLI-24426,18,Rio de Janeiro (RJ),1,Silver
CLI-15875,34,São Paulo (SP),1,Silver
CLI-55604,54,Bahia (BA),1,Silver
CLI-70188,39,São Paulo (SP),4,Gold
CLI-94552,52,Bahia (BA),3,Gold
CLI-63800,30,Bahia (BA),1,Silver
CLI-33262,30,Rio de Janeiro (RJ),1,Silver
CLI-53620,31,Minas Gerais (MG),2,Silver
CLI-78122,21,Paraná (PR),4,Gold
CLI-76146,18,Rio de Janeiro (RJ),1,Silver
CLI-84785,55,Rio de Janeiro (RJ),2,Silver
CLI-40739,52,Rio de Janeiro (RJ),3,Gold
CLI-86986,24,Paraná (PR),3,Gold
CLI-12187,58,Rio de Janeiro (RJ),1,Silver
CLI-73812,48,São Paulo (SP),4,Gold
CLI-40705,51,São Paulo (SP),4,Gold
CLI-16491,48,Minas Gerais (MG),3,Gold
CLI-10568,38,Rio de Janeiro (RJ),1,Silver
CLI-74758,45,Rio de Janeiro (RJ),4,Gold
CLI-52782,63,São Paulo (SP),2,Silver
CLI-90336,28,Bahia (BA),3,Gold
CLI-68168,35,Minas Gerais (MG),2,Silver
CLI-72908,34,Minas Gerais (MG),1,Silver
CLI-86485,27,Minas Gerais (MG),2,Silver
CLI-38616,47,Minas Gerais (MG),2,Silver
CLI-74890,39,Paraná (PR),2,Silver
CLI-93088,43,Minas Gerais (MG),2,Silver
CLI-22659,22,Paraná (PR),1,Silver
CLI-38788,60,Paraná (PR),3,Gold
CLI-49672,38,Rio de Janeiro (RJ),1,Silver
CLI-59448,61,Paraná (PR),4,Gold
CLI-37986,36,Bahia (BA),3,Gold
CLI-77137,27,Bahia (BA),2,Silver
CLI-24648,53,Paraná (PR),4,Gold
CLI-76577,46,Bahia (BA),1,Silver
CLI-72354,37,Rio de Janeiro (RJ),4,Gold
CLI-28978,37,São Paulo (SP),4,Gold
CLI-88167,51,Rio de Janeiro (RJ),2,Silver
CLI-77121,33,Paraná (PR),4,Gold
CLI-92106,38,Rio de Janeiro (RJ),1,Silver
CLI-89416,49,Paraná (PR),4,Gold
CLI-58402,57,Paraná (PR),4,Gold
CLI-11372,58,Paraná (PR),1,Silver
CLI-41823,18,São Paulo (SP),1,Silver
CLI-24743,56,Bahia (BA),3,Gold
CLI-59233,25,Minas Gerais (MG),4,Gold
CLI-77602,19,Rio de Janeiro (RJ),2,Silver
CLI-88898,48,São Paulo (SP),4,Gold
CLI-93822,53,Paraná (PR),4,Gold
CLI-16884,46,Rio de Janeiro (RJ),1,Silver
CLI-28617,28,Bahia (BA),3,Gold
CLI-77573,18,São Paulo (SP),1,Silver
CLI-53109,37,São Paulo (SP),4,Gold
CLI-73109,44,Paraná (PR),3,Gold
CLI-16310,23,Paraná (PR),2,Silver
CLI-92830,46,Bahia (BA),1,Silver
CLI-47289,33,Bahia (BA),4,Gold
CLI-32541,52,Minas Gerais (MG),3,Gold
CLI-96147,20,Paraná (PR),3,Gold
CLI-35146,47,Bahia (BA),2,Silver
CLI-36092,45,Rio de Janeiro (RJ),4,Gold
CLI-68376,54,Minas Gerais (MG),1,Silver
CLI-47547,48,São Paulo (SP),4,Gold
CLI-45210,49,Rio de Janeiro (RJ),4,Gold
CLI-66280,45,São Paulo (SP),4,Gold
CLI-54291,25,Bahia (BA),4,Gold
CLI-99410,23,Paraná (PR),2,Silver
CLI-42429,59,São Paulo (SP),2,Silver
CLI-59782,49,Minas Gerais (MG),4,Gold
CLI-26659,45,Bahia (BA),4,Gold
CLI-28204,44,Bahia (BA),3,Gold
CLI-35757,18,Bahia (BA),1,Silver
CLI-85627,41,Rio de Janeiro (RJ),4,Gold
CLI-62902,32,Rio de Janeiro (RJ),3,Gold
CLI-39331,43,Rio de Janeiro (RJ),2,Silver
CLI-65012,49,Paraná (PR),4,Gold
CLI-72991,38,Rio de Janeiro (RJ),1,Silver
CLI-27133,41,Minas Gerais (MG),4,Gold
CLI-29236,46,Rio de Janeiro (RJ),1,Silver
CLI-65704,35,Rio de Janeiro (RJ),2,Silver
CLI-12866,23,Rio de Janeiro (RJ),2,Silver
CLI-32833,56,Rio de Janeiro (RJ),3,Gold
CLI-12518,26,Paraná (PR),1,Silver
CLI-51725,33,Minas Gerais (MG),4,Gold
CLI-70198,50,Bahia (BA),1,Silver
CLI-12191,28,São Paulo (SP),3,Gold
CLI-17035,29,São Paulo (SP),4,Gold
CLI-92269,49,São Paulo (SP),4,Gold
CLI-14403,50,São Paulo (SP),4,Gold
CLI-45163,40,Minas Gerais (MG),3,Gold
CLI-45302,56,Rio de Janeiro (RJ),3,Gold
CLI-61566,21,Rio de Janeiro (RJ),4,Gold
